source,distance (DIFF),type
ICD9 162,0.0898876404494382,negative
ICD9 162,0.0763052208835342,negative
ICD9 162,0.0625,negative
ICD9 162,0.0,negative
ICD9 162,1.0,negative
ICD9 162,0.0,negative
ICD9 162,0.1200000000000001,negative
ICD9 162,0.26086956521739135,negative
ICD9 162,0.16489361702127625,negative
ICD9 162,0.14893617021276628,negative
ICD9 162,0.1200000000000001,negative
ICD9 162,0.11111111111111116,negative
ICD9 162,0.2068965517241378,negative
ICD9 162,0.33333333333333326,negative
ICD9 162,0.0,negative
ICD9 162,0.18571428571428594,negative
ICD9 162,0.07692307692307687,negative
ICD9 162,0.0,negative
ICD9 162,0.11111111111111116,negative
ICD9 162,0.0,negative
ICD9 162,0.13793103448275845,negative
ICD9 162,0.08333333333333326,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,1.0,negative
ICD9 162,0.125,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.1578947368421053,negative
ICD9 162,0.0,negative
ICD9 162,0.16666666666666652,negative
ICD9 162,0.20000000000000018,negative
ICD9 162,0.10000000000000009,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.40000000000000013,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.33333333333333326,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.25,negative
ICD9 162,0.11111111111111094,negative
ICD9 162,0.0909090909090906,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.12962962962962976,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.19999999999999996,negative
ICD9 162,0.1499999999999999,negative
ICD9 162,0.07228915662650603,negative
ICD9 162,0.16666666666666674,negative
ICD9 162,0.11764705882352944,negative
ICD9 162,0.17142857142857137,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.10000000000000009,negative
ICD9 162,0.05882352941176483,negative
ICD9 162,0.08333333333333326,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.125,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.22222222222222232,negative
ICD9 162,0.25,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.24,negative
ICD9 162,0.18181818181818166,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.09090909090909083,negative
ICD9 162,0.08333333333333326,negative
ICD9 162,0.0,negative
ICD9 162,1.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.11111111111111105,negative
ICD9 162,0.16666666666666674,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,1.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.03125,negative
ICD9 162,0.016129032258064502,negative
ICD9 162,0.33333333333333326,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.16666666666666663,negative
ICD9 162,0.07368421052631569,negative
ICD9 162,0.3500000000000001,negative
ICD9 162,0.07228915662650603,negative
ICD9 162,0.0,negative
ICD9 162,0.15384615384615374,negative
ICD9 162,0.0625,negative
ICD9 162,0.11111111111111116,negative
ICD9 162,0.04347826086956519,negative
ICD9 162,0.07407407407407396,negative
ICD9 162,0.0,negative
ICD9 162,0.06521739130434767,negative
ICD9 162,0.054545454545454675,negative
ICD9 162,0.04166666666666674,negative
ICD9 162,0.0,negative
ICD9 162,0.25,negative
ICD9 162,0.0,negative
ICD9 162,0.19999999999999996,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.19999999999999996,negative
ICD9 162,0.0,negative
ICD9 162,0.5,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.052631578947368585,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.09554140127388511,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,1.0,negative
ICD9 162,0.3333333333333335,negative
ICD9 162,0.10344827586206895,negative
ICD9 162,0.5,negative
ICD9 162,0.0,negative
ICD9 162,0.05607476635514019,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.09999999999999998,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.33333333333333326,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.027027027027026973,negative
ICD9 162,0.11764705882352944,negative
ICD9 162,0.14285714285714302,negative
ICD9 162,0.06896551724137934,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.14285714285714302,negative
ICD9 162,0.0,negative
ICD9 162,0.045454545454545414,negative
ICD9 162,0.04444444444444451,negative
ICD9 162,0.05714285714285716,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.0898876404494382,negative
ICD9 162,0.0869565217391306,negative
ICD9 162,0.0,negative
ICD9 162,0.33333333333333337,negative
ICD9 162,0.0,negative
ICD9 162,0.36363636363636354,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.1428571428571428,negative
ICD9 162,0.0,negative
ICD9 162,0.25,negative
ICD9 162,0.21875,negative
ICD9 162,0.09090909090909105,negative
ICD9 162,0.0,negative
ICD9 162,0.09183673469387732,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.13157894736842102,negative
ICD9 162,0.09375,negative
ICD9 162,0.1013513513513511,negative
ICD9 162,0.0660377358490567,negative
ICD9 162,0.08219178082191791,negative
ICD9 162,0.09259259259259234,negative
ICD9 162,0.125,negative
ICD9 162,0.04166666666666674,negative
ICD9 162,0.0625,negative
ICD9 162,0.11818181818181817,negative
ICD9 162,0.07142857142857162,negative
ICD9 162,0.14285714285714324,negative
ICD9 162,0.03703703703703676,negative
ICD9 162,0.09230769230769242,negative
ICD9 162,0.050000000000000044,negative
ICD9 162,0.18128654970760216,negative
ICD9 162,0.12413793103448278,negative
ICD9 162,0.12222222222222223,negative
ICD9 162,0.06542056074766367,negative
ICD9 162,0.14592274678111594,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.19999999999999996,negative
ICD9 162,0.25,negative
ICD9 162,0.0,negative
ICD9 162,0.16666666666666663,negative
ICD9 162,0.0,negative
ICD9 162,0.0,negative
ICD9 162,0.19999999999999996,negative
ICD9 162,0.1428571428571428,negative
ICD9 162,0.1475409836065571,negative
ICD9 162,0.16666666666666652,negative
ICD9 162,0.09523809523809557,negative
ICD9 162,0.08333333333333326,negative
ICD9 162,0.27272727272727293,negative
ICD9 162,0.14814814814814814,negative
ICD9 162,0.15384615384615363,negative
ICD9 162,0.11764705882352944,negative
ICD9 162,0.5,negative
ICD9 162,0.05555555555555558,negative
ICD9 162,0.25,negative
ICD9 162,0.06382978723404253,negative
ICD9 162,0.0,negative
ICD9 162,0.20000000000000018,negative
ICD9 162,0.2142857142857144,negative
ICD9 162,0.10000000000000009,negative
ICD9 162,0.0,negative
ICD9 162,0.1309523809523807,negative
ICD9 162,0.5,negative
ICD9 162,0.0,negative
ICD9 162,0.12698412698412676,negative
ICD9 162,0.11111111111111138,negative
ICD9 162,0.0,negative
ICD9 162,0.106951871657754,negative
ICD9 162,0.3333333333333335,positive
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.23076923076923084,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,1.0,negative
ICD9 218,0.0,negative
ICD9 218,1.0,negative
ICD9 218,0.4444444444444444,negative
ICD9 218,0.18181818181818188,negative
ICD9 218,0.0,negative
ICD9 218,0.20833333333333326,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.5,negative
ICD9 218,0.23300970873786442,negative
ICD9 218,2.0,negative
ICD9 218,0.2727272727272725,negative
ICD9 218,0.625,negative
ICD9 218,1.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.5333333333333334,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.16666666666666652,negative
ICD9 218,0.36363636363636354,negative
ICD9 218,0.3999999999999999,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.5555555555555556,negative
ICD9 218,1.0,negative
ICD9 218,0.5,negative
ICD9 218,0.0,negative
ICD9 218,0.16666666666666652,negative
ICD9 218,1.0,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.0,negative
ICD9 218,0.125,negative
ICD9 218,0.0869565217391306,negative
ICD9 218,0.0,negative
ICD9 218,0.0135135135135135,negative
ICD9 218,0.11711711711711714,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.13043478260869568,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0144927536231884,negative
ICD9 218,0.10869565217391297,negative
ICD9 218,0.2409448818897637,negative
ICD9 218,0.0,negative
ICD9 218,0.26821541710665286,negative
ICD9 218,0.0,negative
ICD9 218,0.1465968586387434,negative
ICD9 218,0.03846153846153849,negative
ICD9 218,0.09999999999999998,negative
ICD9 218,0.0,negative
ICD9 218,0.012658227848101306,negative
ICD9 218,0.0,negative
ICD9 218,0.0144927536231884,negative
ICD9 218,0.23316062176165808,negative
ICD9 218,0.0,negative
ICD9 218,0.014285714285714297,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.10091743119266061,negative
ICD9 218,0.0405405405405405,negative
ICD9 218,0.06542056074766356,negative
ICD9 218,0.0144927536231884,negative
ICD9 218,0.27483751160631376,negative
ICD9 218,0.0,negative
ICD9 218,0.0147058823529412,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.026315789473684195,negative
ICD9 218,0.014285714285714297,negative
ICD9 218,0.0,negative
ICD9 218,0.023255813953488413,negative
ICD9 218,0.125,negative
ICD9 218,0.0,negative
ICD9 218,0.259475218658892,negative
ICD9 218,0.0561797752808989,negative
ICD9 218,0.0,negative
ICD9 218,0.19999999999999996,negative
ICD9 218,0.16049382716049376,negative
ICD9 218,0.0,negative
ICD9 218,0.16538461538461546,negative
ICD9 218,0.0,negative
ICD9 218,0.11818181818181828,negative
ICD9 218,0.08510638297872342,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.054263565891472854,negative
ICD9 218,0.11811023622047245,negative
ICD9 218,0.022727272727272707,negative
ICD9 218,0.11834319526627213,negative
ICD9 218,0.09000000000000002,negative
ICD9 218,0.09259259259259267,negative
ICD9 218,0.17358490566037732,negative
ICD9 218,0.05607476635514019,negative
ICD9 218,0.014285714285714297,negative
ICD9 218,0.1768115942028986,negative
ICD9 218,0.012820512820512803,negative
ICD9 218,0.0,negative
ICD9 218,0.21396731054977702,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0289855072463768,negative
ICD9 218,0.027777777777777804,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.037500000000000006,negative
ICD9 218,0.0,negative
ICD9 218,0.09375,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.027027027027027,negative
ICD9 218,0.0,negative
ICD9 218,0.0449438202247191,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.03614457831325299,negative
ICD9 218,0.0,negative
ICD9 218,0.013157894736842118,negative
ICD9 218,0.05607476635514019,negative
ICD9 218,0.04301075268817206,negative
ICD9 218,0.19650655021834063,negative
ICD9 218,0.13953488372093026,negative
ICD9 218,0.3125,negative
ICD9 218,0.4545454545454546,negative
ICD9 218,0.3999999999999999,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.31034482758620685,negative
ICD9 218,0.4285714285714286,negative
ICD9 218,0.4166666666666665,negative
ICD9 218,0.2660256410256412,negative
ICD9 218,0.3529411764705883,negative
ICD9 218,0.30000000000000004,negative
ICD9 218,0.37313432835820937,negative
ICD9 218,0.3255813953488369,negative
ICD9 218,0.2551724137931033,negative
ICD9 218,0.0,negative
ICD9 218,0.16666666666666674,negative
ICD9 218,0.16666666666666674,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.125,negative
ICD9 218,0.0,negative
ICD9 218,0.19999999999999996,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.4225352112676055,negative
ICD9 218,0.26760563380281677,negative
ICD9 218,0.35526315789473695,negative
ICD9 218,0.0,negative
ICD9 218,0.09090909090909105,negative
ICD9 218,0.21875,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.329896907216495,negative
ICD9 218,0.3300492610837442,negative
ICD9 218,0.2058823529411764,negative
ICD9 218,0.25,negative
ICD9 218,0.20000000000000018,negative
ICD9 218,0.2926829268292679,negative
ICD9 218,0.30000000000000004,negative
ICD9 218,0.19512195121951215,negative
ICD9 218,0.3050847457627117,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.17647058823529416,negative
ICD9 218,0.3374999999999999,negative
ICD9 218,0.2857142857142856,negative
ICD9 218,0.3065326633165828,negative
ICD9 218,0.358490566037736,negative
ICD9 218,0.3739130434782614,negative
ICD9 218,0.3663366336633662,negative
ICD9 218,0.3146853146853148,negative
ICD9 218,0.3086560364464692,negative
ICD9 218,0.29850746268656736,negative
ICD9 218,0.3627450980392155,negative
ICD9 218,0.3699999999999999,negative
ICD9 218,0.2997481108312341,negative
ICD9 218,0.34375,negative
ICD9 218,0.2857142857142856,negative
ICD9 218,0.6666666666666667,negative
ICD9 218,0.2957198443579767,negative
ICD9 218,0.33193277310924385,negative
ICD9 218,0.3271604938271604,negative
ICD9 218,0.0,negative
ICD9 218,0.19999999999999996,negative
ICD9 218,0.0,negative
ICD9 218,0.3156028368794326,negative
ICD9 218,0.6666666666666667,negative
ICD9 218,0.0,negative
ICD9 218,0.4347826086956521,negative
ICD9 218,0.1914893617021276,negative
ICD9 218,0.3045454545454547,negative
ICD9 218,0.3045454545454547,negative
ICD9 218,0.30603448275862055,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.4375,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.4020618556701032,negative
ICD9 218,0.2797202797202796,negative
ICD9 218,0.3545454545454543,negative
ICD9 218,0.2857142857142858,negative
ICD9 218,0.40243902439024404,negative
ICD9 218,0.2966101694915253,negative
ICD9 218,0.0,negative
ICD9 218,0.5,negative
ICD9 218,0.44897959183673497,negative
ICD9 218,0.15555555555555567,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.46153846153846145,negative
ICD9 218,0.2699115044247786,negative
ICD9 218,0.34999999999999987,negative
ICD9 218,0.25,negative
ICD9 218,0.2769230769230768,negative
ICD9 218,0.2987012987012987,negative
ICD9 218,0.3492063492063495,negative
ICD9 218,0.37037037037037024,negative
ICD9 218,0.3653846153846154,negative
ICD9 218,0.35849056603773577,negative
ICD9 218,0.35849056603773577,negative
ICD9 218,0.3472222222222223,negative
ICD9 218,0.3431372549019607,negative
ICD9 218,0.2941176470588236,negative
ICD9 218,0.35483870967741926,negative
ICD9 218,0.3405405405405404,negative
ICD9 218,0.2686567164179108,negative
ICD9 218,0.16666666666666652,negative
ICD9 218,0.27419354838709675,negative
ICD9 218,0.16666666666666652,negative
ICD9 218,0.0,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.25,negative
ICD9 218,0.375,negative
ICD9 218,0.23076923076923084,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.25,negative
ICD9 218,0.27586206896551735,negative
ICD9 218,0.0,negative
ICD9 218,0.2857142857142858,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.22222222222222232,negative
ICD9 218,0.1578947368421051,negative
ICD9 218,0.27317073170731754,negative
ICD9 218,1.0,negative
ICD9 218,0.6666666666666667,negative
ICD9 218,0.07692307692307687,negative
ICD9 218,0.360655737704918,negative
ICD9 218,0.0,negative
ICD9 218,0.0,negative
ICD9 218,0.28023598820059004,negative
ICD9 218,0.2673796791443852,negative
ICD9 218,0.27083333333333326,negative
ICD9 218,0.2673796791443852,negative
ICD9 218,0.27127659574468055,negative
ICD9 218,0.2928176795580111,negative
ICD9 218,0.2905027932960893,negative
ICD9 218,0.29545454545454564,negative
ICD9 218,0.297752808988764,negative
ICD9 218,0.2891566265060239,negative
ICD9 218,0.25,negative
ICD9 218,0.0,negative
ICD9 218,1.0,negative
ICD9 218,0.0,negative
ICD9 218,0.32000000000000006,negative
ICD9 218,0.5652173913043477,negative
ICD9 218,0.3776595744680853,negative
ICD9 218,0.3687943262411346,negative
ICD9 218,0.32666666666666666,negative
ICD9 218,0.2222222222222221,negative
ICD9 218,0.37931034482758585,negative
ICD9 218,0.33333333333333326,negative
ICD9 218,0.0,negative
ICD9 218,0.34285714285714297,negative
ICD9 218,0.07692307692307687,negative
ICD9 218,0.0,negative
ICD9 218,0.4444444444444444,negative
ICD9 218,0.25,negative
ICD9 218,0.31034482758620685,negative
ICD9 218,0.2500000000000001,negative
ICD9 218,0.0,negative
ICD9 218,0.30000000000000004,negative
ICD9 218,1.0,negative
ICD9 218,0.4375,negative
ICD9 218,0.5,negative
ICD9 218,0.0,negative
ICD9 218,0.42105263157894757,negative
ICD9 218,0.0,negative
ICD9 218,0.6666666666666667,negative
ICD9 218,0.38181818181818183,negative
ICD9 218,0.40000000000000013,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.40000000000000013,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.5,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.25,negative
ICD9 218,0.22222222222222232,negative
ICD9 218,0.18181818181818188,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3148148148148149,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.3333333333333335,negative
ICD9 218,0.19999999999999996,negative
