"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1901889","negative regulation of cell junction assembly","2/9","32/18870",9.95566161713979e-05,0.000686828790216161,0.000157194657112733,"3553/7124",2
"BP","GO:0071674","mononuclear cell migration","3/9","207/18870",0.000104095886838241,0.00071413267618637,0.00016344370353314,"3383/3569/7124",3
"BP","GO:0050901","leukocyte tethering or rolling","2/9","34/18870",0.000112547641249503,0.000767825019191054,0.000175732281950979,"6403/7124",2
"BP","GO:0002285","lymphocyte activation involved in immune response","3/9","213/18870",0.000113296133185655,0.000768661058298253,0.000175923626406338,"3383/3569/3586",3
"BP","GO:0002064","epithelial cell development","3/9","214/18870",0.000114879419831736,0.000775120481062486,0.000177401995922924,"3383/3553/7124",3
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","2/9","35/18870",0.000119339178397339,0.000792154113902338,0.000181300487238063,"3586/7124",2
"BP","GO:1901099","negative regulation of signal transduction in absence of ligand","2/9","35/18870",0.000119339178397339,0.000792154113902338,0.000181300487238063,"3553/7124",2
"BP","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/9","35/18870",0.000119339178397339,0.000792154113902338,0.000181300487238063,"3553/7124",2
"BP","GO:0007596","blood coagulation","3/9","224/18870",0.000131515512354507,0.000868285210598576,0.000198724628175741,"2778/3569/6403",3
"BP","GO:0050817","coagulation","3/9","229/18870",0.000140393265000647,0.000901148076293927,0.00020624595951524,"2778/3569/6403",3
"BP","GO:0097191","extrinsic apoptotic signaling pathway","3/9","229/18870",0.000140393265000647,0.000901148076293927,0.00020624595951524,"3383/3553/7124",3
"BP","GO:0002335","mature B cell differentiation","2/9","38/18870",0.00014089611616322,0.000901148076293927,0.00020624595951524,"3569/3586",2
"BP","GO:0002369","T cell cytokine production","2/9","38/18870",0.00014089611616322,0.000901148076293927,0.00020624595951524,"3553/3569",2
"BP","GO:0002724","regulation of T cell cytokine production","2/9","38/18870",0.00014089611616322,0.000901148076293927,0.00020624595951524,"3553/3569",2
"BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/9","38/18870",0.00014089611616322,0.000901148076293927,0.00020624595951524,"3553/7124",2
"BP","GO:0009743","response to carbohydrate","3/9","230/18870",0.000142214551899735,0.000904867718823184,0.00020709727492353,"3383/3553/7124",3
"BP","GO:0007599","hemostasis","3/9","231/18870",0.00014405122360599,0.000911829394784309,0.000208690595240366,"2778/3569/6403",3
"BP","GO:1904407","positive regulation of nitric oxide metabolic process","2/9","39/18870",0.000148475379018337,0.000935014181715475,0.000213996902552744,"3553/7124",2
"BP","GO:0030595","leukocyte chemotaxis","3/9","240/18870",0.000161283397623051,0.00101048985857707,0.000231271037407919,"3553/3569/3586",3
"BP","GO:0002274","myeloid leukocyte activation","3/9","241/18870",0.000163277184708905,0.00101264839809362,0.000231765062824443,"3569/3586/7124",3
"BP","GO:0030072","peptide hormone secretion","3/9","241/18870",0.000163277184708905,0.00101264839809362,0.000231765062824443,"3553/3569/7124",3
"BP","GO:0002691","regulation of cellular extravasation","2/9","41/18870",0.000164223445556729,0.00101339895047067,0.000231936841912969,"3383/6403",2
"BP","GO:0050769","positive regulation of neurogenesis","3/9","242/18870",0.000165287008675917,0.00101486223327013,0.000232271743770894,"3553/3569/7124",3
"BP","GO:0042092","type 2 immune response","2/9","42/18870",0.000172391954630062,0.00105322049893391,0.000241050808516505,"3569/3586",2
"BP","GO:0002790","peptide secretion","3/9","246/18870",0.000173487850442494,0.0010546687145712,0.000241382261949691,"3553/3569/7124",3
"BP","GO:0033002","muscle cell proliferation","3/9","247/18870",0.000175578741080974,0.00106212164555387,0.000243088015911953,"3569/3586/7124",3
"BP","GO:1904646","cellular response to amyloid-beta","2/9","43/18870",0.000180756584617193,0.00108808375446036,0.000249029969519044,"3383/7124",2
"BP","GO:0046883","regulation of hormone secretion","3/9","251/18870",0.000184106782050889,0.00110284452857801,0.000252408271155776,"3553/3569/7124",3
"BP","GO:0010001","glial cell differentiation","3/9","252/18870",0.000186280204052336,0.00111044704163237,0.000254148259999866,"3553/3569/7124",3
"BP","GO:0032689","negative regulation of type II interferon production","2/9","44/18870",0.00018931718838962,0.00111769955453103,0.000255808144230914,"3586/7356",2
"BP","GO:0045840","positive regulation of mitotic nuclear division","2/9","44/18870",0.00018931718838962,0.00111769955453103,0.000255808144230914,"3553/7124",2
"BP","GO:0006959","humoral immune response","3/9","258/18870",0.000199673079576134,0.0011731987642081,0.00026851026062366,"3553/3569/7124",3
"BP","GO:0032768","regulation of monooxygenase activity","2/9","46/18870",0.00020702572912903,0.00120487012023909,0.000275758890882769,"3553/7124",2
"BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/9","46/18870",0.00020702572912903,0.00120487012023909,0.000275758890882769,"3553/7124",2
"BP","GO:0015833","peptide transport","3/9","262/18870",0.000208941482523921,0.0012102836817895,0.00027699789391205,"3553/3569/7124",3
"BP","GO:0002701","negative regulation of production of molecular mediator of immune response","2/9","47/18870",0.000216173372191618,0.00122898565301531,0.000281278218202544,"3586/7124",2
"BP","GO:0002920","regulation of humoral immune response","2/9","47/18870",0.000216173372191618,0.00122898565301531,0.000281278218202544,"3553/7124",2
"BP","GO:0045601","regulation of endothelial cell differentiation","2/9","47/18870",0.000216173372191618,0.00122898565301531,0.000281278218202544,"3553/7124",2
"BP","GO:0051353","positive regulation of oxidoreductase activity","2/9","47/18870",0.000216173372191618,0.00122898565301531,0.000281278218202544,"3553/7124",2
"BP","GO:0050708","regulation of protein secretion","3/9","266/18870",0.00021848605479909,0.00123640956356351,0.00028297733025155,"3553/3569/7124",3
"BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","2/9","48/18870",0.000225516401230658,0.00127034009500572,0.000290743018486652,"3586/7124",2
"BP","GO:0001774","microglial cell activation","2/9","49/18870",0.000235054669470108,0.00131203242776951,0.000300285151906789,"3569/7124",2
"BP","GO:0010543","regulation of platelet activation","2/9","49/18870",0.000235054669470108,0.00131203242776951,0.000300285151906789,"3569/6403",2
"BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","3/9","279/18870",0.000251457574324028,0.00139723937226202,0.000319786484136773,"3383/3586/6403",3
"BP","GO:0002269","leukocyte activation involved in inflammatory response","2/9","52/18870",0.000264839442686604,0.00145188765901406,0.000332293849611481,"3569/7124",2
"BP","GO:1902895","positive regulation of miRNA transcription","2/9","52/18870",0.000264839442686604,0.00145188765901406,0.000332293849611481,"3586/7124",2
"BP","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/9","52/18870",0.000264839442686604,0.00145188765901406,0.000332293849611481,"3586/7124",2
"BP","GO:0010721","negative regulation of cell development","3/9","287/18870",0.000273271190309572,0.00148851560920173,0.000340676896671405,"3553/3569/7124",3
"BP","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","2/9","53/18870",0.000275157201375238,0.00148851560920173,0.000340676896671405,"3383/6403",2
"BP","GO:1904645","response to amyloid-beta","2/9","53/18870",0.000275157201375238,0.00148851560920173,0.000340676896671405,"3383/7124",2
"BP","GO:0051962","positive regulation of nervous system development","3/9","290/18870",0.000281758000327484,0.0015175387035182,0.000347319418686233,"3553/3569/7124",3
"BP","GO:0002639","positive regulation of immunoglobulin production","2/9","54/18870",0.000285669466439829,0.001525226542557,0.000349078936107251,"3569/3586",2
"BP","GO:0010883","regulation of lipid storage","2/9","54/18870",0.000285669466439829,0.001525226542557,0.000349078936107251,"3569/7124",2
"BP","GO:0046879","hormone secretion","3/9","308/18870",0.000336294021637419,0.00178774484229762,0.000409161557426251,"3553/3569/7124",3
"BP","GO:0010574","regulation of vascular endothelial growth factor production","2/9","59/18870",0.000341143267473957,0.00179795679166532,0.000411498768536465,"3553/3569",2
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","2/9","59/18870",0.000341143267473957,0.00179795679166532,0.000411498768536465,"3553/3569",2
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","3/9","313/18870",0.000352570331879049,0.00183585739737145,0.000420173088546355,"3383/3553/7124",3
"BP","GO:0007566","embryo implantation","2/9","60/18870",0.000352819499820572,0.00183585739737145,0.000420173088546355,"3553/7356",2
"BP","GO:0051785","positive regulation of nuclear division","2/9","60/18870",0.000352819499820572,0.00183585739737145,0.000420173088546355,"3553/7124",2
"BP","GO:0045599","negative regulation of fat cell differentiation","2/9","61/18870",0.000364689215540486,0.00187380065558041,0.000428857170443999,"3569/7124",2
"BP","GO:0050994","regulation of lipid catabolic process","2/9","61/18870",0.000364689215540486,0.00187380065558041,0.000428857170443999,"3553/7124",2
"BP","GO:2000351","regulation of endothelial cell apoptotic process","2/9","61/18870",0.000364689215540486,0.00187380065558041,0.000428857170443999,"3383/7124",2
"BP","GO:0009914","hormone transport","3/9","319/18870",0.000372766432764958,0.0019073215809807,0.000436529112053701,"3553/3569/7124",3
"BP","GO:0032731","positive regulation of interleukin-1 beta production","2/9","62/18870",0.000376752268771135,0.00191178423987997,0.000437550481782919,"3569/7124",2
"BP","GO:0043030","regulation of macrophage activation","2/9","62/18870",0.000376752268771135,0.00191178423987997,0.000437550481782919,"3569/3586",2
"BP","GO:0060326","cell chemotaxis","3/9","325/18870",0.000393698550930407,0.00198955481704749,0.000455349850978639,"3553/3569/3586",3
"BP","GO:0002712","regulation of B cell mediated immunity","2/9","64/18870",0.000401457804664809,0.00200402513873327,0.000458661676703055,"3586/7124",2
"BP","GO:0002889","regulation of immunoglobulin mediated immune response","2/9","64/18870",0.000401457804664809,0.00200402513873327,0.000458661676703055,"3586/7124",2
"BP","GO:2000630","positive regulation of miRNA metabolic process","2/9","64/18870",0.000401457804664809,0.00200402513873327,0.000458661676703055,"3586/7124",2
"BP","GO:0051251","positive regulation of lymphocyte activation","3/9","330/18870",0.000411712628150324,0.00204689517153279,0.000468473350590823,"3553/3569/3586",3
"BP","GO:0045787","positive regulation of cell cycle","3/9","334/18870",0.0004265022320351,0.0020887494373667,0.000478052545668532,"3553/3586/7124",3
"BP","GO:0051607","defense response to virus","3/9","334/18870",0.0004265022320351,0.0020887494373667,0.000478052545668532,"3553/3569/7124",3
"BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","2/9","66/18870",0.000426934942002477,0.0020887494373667,0.000478052545668532,"3569/7124",2
"BP","GO:1905953","negative regulation of lipid localization","2/9","66/18870",0.000426934942002477,0.0020887494373667,0.000478052545668532,"3569/7124",2
"BP","GO:0140546","defense response to symbiont","3/9","335/18870",0.000430252625631599,0.00209662787410954,0.000479855685228224,"3553/3569/7124",3
"BP","GO:0070371","ERK1 and ERK2 cascade","3/9","336/18870",0.000434024322775965,0.00210664770106279,0.000482148925238954,"3383/3553/7124",3
"BP","GO:0038034","signal transduction in absence of ligand","2/9","67/18870",0.000439962497300686,0.00211845273358596,0.000484850745643282,"3553/7124",2
"BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","2/9","67/18870",0.000439962497300686,0.00211845273358596,0.000484850745643282,"3553/7124",2
"BP","GO:0042063","gliogenesis","3/9","338/18870",0.00044163184022639,0.00211845273358596,0.000484850745643282,"3553/3569/7124",3
"BP","GO:0002711","positive regulation of T cell mediated immunity","2/9","69/18870",0.00046659485394392,0.00221227212603527,0.000506323210741827,"3553/3569",2
"BP","GO:0032715","negative regulation of interleukin-6 production","2/9","69/18870",0.00046659485394392,0.00221227212603527,0.000506323210741827,"3586/7124",2
"BP","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","2/9","69/18870",0.00046659485394392,0.00221227212603527,0.000506323210741827,"3553/7124",2
"BP","GO:1902893","regulation of miRNA transcription","2/9","70/18870",0.000480199364613987,0.00226801853748452,0.000519081904258844,"3586/7124",2
"BP","GO:0009895","negative regulation of catabolic process","3/9","349/18870",0.000485019107931995,0.00228200561126624,0.000522283128928585,"3553/3586/7124",3
"BP","GO:0061614","miRNA transcription","2/9","71/18870",0.000493995903182891,0.00231537011110149,0.00052991926938462,"3586/7124",2
"BP","GO:0042886","amide transport","3/9","354/18870",0.000505618074329961,0.00234513064086882,0.000536730568414173,"3553/3569/7124",3
"BP","GO:0042130","negative regulation of T cell proliferation","2/9","72/18870",0.000507984324487871,0.00234513064086882,0.000536730568414173,"3586/7356",2
"BP","GO:0050766","positive regulation of phagocytosis","2/9","72/18870",0.000507984324487871,0.00234513064086882,0.000536730568414173,"3553/7124",2
"BP","GO:0070527","platelet aggregation","2/9","72/18870",0.000507984324487871,0.00234513064086882,0.000536730568414173,"2778/3569",2
"BP","GO:0032732","positive regulation of interleukin-1 production","2/9","73/18870",0.00052216448343602,0.00240156548936117,0.000549646824669495,"3569/7124",2
"BP","GO:0042176","regulation of protein catabolic process","3/9","364/18870",0.000548495220300456,0.00251325421839164,0.000575209048783275,"3553/3586/7124",3
"BP","GO:0050878","regulation of body fluid levels","3/9","365/18870",0.000552907596987752,0.00252405401152773,0.000577680799826765,"2778/3569/6403",3
"BP","GO:0009306","protein secretion","3/9","368/18870",0.000566282164942859,0.00257553517981419,0.00058946330619783,"3553/3569/7124",3
"BP","GO:0035592","establishment of protein localization to extracellular region","3/9","369/18870",0.000570786337930765,0.00258644141320656,0.000591959418246317,"3553/3569/7124",3
"BP","GO:0032729","positive regulation of type II interferon production","2/9","77/18870",0.00058079959624519,0.0026125344475791,0.000597931336793776,"3553/7124",2
"BP","GO:0032890","regulation of organic acid transport","2/9","77/18870",0.00058079959624519,0.0026125344475791,0.000597931336793776,"3553/7124",2
"BP","GO:1901653","cellular response to peptide","3/9","374/18870",0.000593654382823227,0.00265148456121301,0.000606845857915202,"3383/3553/7124",3
"BP","GO:0010827","regulation of glucose transmembrane transport","2/9","78/18870",0.000595936269458299,0.00265148456121301,0.000606845857915202,"3553/7124",2
"BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","2/9","78/18870",0.000595936269458299,0.00265148456121301,0.000606845857915202,"3569/7124",2
"BP","GO:0071692","protein localization to extracellular region","3/9","377/18870",0.000607654789351208,0.00269386310947034,0.000616545045627104,"3553/3569/7124",3
"BP","GO:0002437","inflammatory response to antigenic stimulus","2/9","80/18870",0.000626782076932912,0.00276866327508495,0.000633664576073788,"3586/7124",2
"BP","GO:0002534","cytokine production involved in inflammatory response","2/9","81/18870",0.000642490922054668,0.00280775392271577,0.000642611261242166,"3569/7124",2
"BP","GO:0002720","positive regulation of cytokine production involved in immune response","2/9","81/18870",0.000642490922054668,0.00280775392271577,0.000642611261242166,"3553/3569",2
"BP","GO:1900015","regulation of cytokine production involved in inflammatory response","2/9","81/18870",0.000642490922054668,0.00280775392271577,0.000642611261242166,"3569/7124",2
"BP","GO:0007260","tyrosine phosphorylation of STAT protein","2/9","82/18870",0.000658390202122276,0.00285690165443871,0.000653859713470886,"3569/7124",2
"BP","GO:0051341","regulation of oxidoreductase activity","2/9","82/18870",0.000658390202122276,0.00285690165443871,0.000653859713470886,"3553/7124",2
