OMIMID,geneID
114550,"[2, 10, 25, 31, 47, 50, 51, 60, 118, 127, 148, 151, 174, 196, 302, 307, 310, 319, 324, 325, 328, 332, 335, 367, 390, 440, 467, 472, 540, 595, 598, 637, 673, 699, 701, 735, 760, 841, 864, 873, 891, 898, 899, 902, 922, 947, 983, 990, 991, 995, 1012, 1019, 1027, 1029, 1031, 1033, 1050, 1051, 1052, 1058, 1062, 1063, 1071, 1124, 1149, 1230, 1233, 1306, 1312, 1356, 1375, 1381, 1393, 1401, 1432, 1437, 1440, 1464, 1499, 1509, 1540, 1543, 1544, 1555, 1558, 1571, 1579, 1586, 1621, 1634, 1636, 1646, 1776, 1806, 1827, 1869, 1893, 1894, 1948, 1950, 1951, 1956, 1958, 1959, 2023, 2052, 2056, 2099, 2108, 2146, 2147, 2171, 2177, 2182, 2194, 2203, 2220, 2222, 2248, 2249, 2272, 2305, 2353, 2354, 2475, 2563, 2597, 2658, 2690, 2705, 2719, 2735, 2752, 2775, 2781, 2810, 2823, 2877, 2878, 2898, 2923, 2944, 2950, 2998, 3054, 3082, 3083, 3148, 3156, 3161, 3162, 3206, 3209, 3235, 3265, 3284, 3309, 3313, 3315, 3417, 3439, 3476, 3479, 3480, 3481, 3482, 3483, 3491, 3556, 3557, 3558, 3569, 3576, 3592, 3593, 3660, 3667, 3697, 3699, 3725, 3781, 3832, 3833, 3845, 3856, 3875, 3925, 3931, 3954, 3977, 4018, 4057, 4085, 4100, 4102, 4105, 4137, 4143, 4171, 4199, 4204, 4233, 4288, 4297, 4313, 4318, 4353, 4439, 4489, 4493, 4494, 4502, 4598, 4605, 4609, 4645, 4751, 4780, 4792, 4796, 4830, 4837, 4854, 4891, 4942, 4998, 5052, 5054, 5105, 5111, 5155, 5157, 5166, 5199, 5218, 5226, 5230, 5243, 5244, 5245, 5265, 5267, 5290, 5307, 5315, 5317, 5347, 5357, 5465, 5468, 5469, 5502, 5581, 5685, 5728, 5743, 5745, 5747, 5800, 5836, 5858, 5879, 5894, 5914, 5925, 6091, 6194, 6197, 6240, 6241, 6319, 6348, 6358, 6387, 6422, 6469, 6496, 6502, 6513, 6514, 6528, 6580, 6648, 6720, 6721, 6725, 6756, 6772, 6774, 6775, 6790, 6888, 6925, 6927, 6941, 7001, 7015, 7039, 7040, 7053, 7054, 7070, 7083, 7099, 7124, 7150, 7153, 7157, 7204, 7248, 7263, 7272, 7298, 7325, 7345, 7358, 7372, 7376, 7412, 7433, 7507, 7508, 7538, 7546, 7571, 7832, 7980, 8100, 8208, 8289, 8312, 8313, 8314, 8318, 8406, 8407, 8431, 8438, 8547, 8660, 8667, 8685, 8720, 8743, 8805, 8821, 8826, 8835, 8862, 8900, 8916, 9021, 9055, 9077, 9088, 9099, 9133, 9156, 9212, 9215, 9227, 9232, 9317, 9319, 9332, 9353, 9493, 9510, 9518, 9547, 9588, 9611, 9636, 9681, 9757, 9768, 9787, 9824, 9829, 9833, 9837, 9920, 9928, 9965, 9970, 9971, 10024, 10112, 10188, 10293, 10332, 10397, 10403, 10413, 10460, 10468, 10476, 10486, 10533, 10537, 10553, 10584, 10642, 10643, 10669, 10788, 10855, 10894, 10897, 10961, 10987, 10990, 11004, 11065, 11082, 11093, 11130, 11185, 11315, 11318, 11326, 22822, 22849, 22937, 22974, 22994, 22996, 23302, 23386, 23397, 23404, 23405, 23593, 24137, 25891, 25903, 26227, 27085, 27232, 27324, 28982, 29089, 29108, 29126, 29127, 29128, 29887, 30061, 30845, 51053, 51085, 51166, 51179, 51191, 51201, 51203, 51266, 51302, 51316, 51360, 51438, 51441, 51491, 51512, 51514, 54443, 54968, 55143, 55165, 55215, 55227, 55247, 55355, 55379, 55388, 55576, 55635, 55723, 55789, 55840, 55870, 55872, 56892, 56992, 57016, 57125, 57393, 57405, 57492, 57509, 57512, 57628, 57733, 57817, 58508, 60487, 64084, 64151, 64399, 64478, 64651, 65010, 79019, 79039, 79574, 79682, 79733, 79742, 79831, 79879, 79968, 80028, 80168, 80178, 80381, 81572, 81610, 81620, 81930, 83394, 83461, 83483, 83540, 83597, 83854, 83875, 83876, 83932, 83940, 84107, 84263, 84735, 84870, 84873, 84879, 84904, 85416, 85445, 85480, 87178, 89885, 90355, 90381, 91937, 112399, 113130, 114804, 114990, 116966, 117145, 117159, 121256, 121551, 122953, 128239, 128439, 131669, 138009, 139420, 140733, 143941, 146909, 147372, 150468, 153129, 157313, 158038, 164395, 166336, 168002, 168667, 169611, 170392, 170691, 170712, 192286, 196528, 197358, 201163, 220134, 221150, 246329, 259266, 283131, 283600, 283927, 284403, 338005, 339390, 339896, 342945, 374393, 374569, 374955, 378938, 387103, 387775, 389558, 400258, 406906, 407021, 574473, 641371, 653067, 653820, 664612, 693200, 723961, 728655, 100124700, 100126334, 100507436, 105416157]"
114900,"[6392, 7157, 7428, 55654]"
115000,"[183, 551, 775, 781, 1636, 1906, 2100, 2697, 2992, 3360, 3752, 3757, 3759, 3764, 3827, 4986, 4987, 5502, 5743, 6584, 7200, 11149, 29119, 54805, 151648]"
115080,"[775, 1482, 1832, 4000, 4607, 7139, 10848, 11216, 79188]"
115150,"[673, 3265, 3845, 4893, 5500, 5604, 5605, 5781, 5894, 5921, 5922, 6016, 6237, 6654, 6655, 8036, 8216, 22808, 144568]"
115195,[7139]
115196,[7168]
115197,[4607]
115200,"[70, 153, 154, 355, 356, 472, 948, 1376, 1440, 1482, 1499, 1756, 1956, 2194, 2632, 2876, 3077, 3688, 4000, 4306, 4594, 4624, 4625, 4878, 4879, 5095, 5096, 5663, 5664, 5879, 5894, 5973, 6389, 6462, 6584, 6648, 6934, 7112, 7137, 7139, 7273, 7350, 7840, 8313, 25974, 55759, 57104, 64651, 137735, 150094]"
115210,[7137]
115300,[53630]
115310,"[6390, 6391]"
115430,[7276]
115470,[1055]
115650,"[1409, 1412, 1417, 1419]"
115660,"[1415, 1421, 4094, 4284]"
115700,[1421]
115900,[1412]
116100,[1427]
116200,[2703]
116300,[7431]
116400,[7466]
116600,[1969]
116700,[2651]
116800,[3299]
116850,[]
116860,"[889, 11235, 83605]"
116920,"[3689, 83706]"
117000,[6261]
117100,"[2566, 2903, 27286]"
117210,[146227]
117300,[9445]
117360,[3708]
117550,"[10297, 29072, 64324, 203447]"
117600,[]
117650,[6628]
117700,[]
117800,[]
117900,[]
118005,[]
118100,"[4222, 392255]"
118200,"[3236, 4359, 5376, 9517, 9896, 10558, 22880, 23064, 54332, 59341, 90678, 91137]"
118210,[23095]
118220,"[3236, 4359, 5376, 9896, 22880, 59341, 90678, 91137]"
118300,[5376]
118400,[6452]
118420,"[2077, 22943]"
118430,[]
118450,"[182, 4853]"
118600,[56172]
118700,"[111, 7080, 9254]"
118800,[25953]
118840,[]
118900,"[3856, 3875]"
119000,[]
119100,[727857]
119300,"[3664, 57822]"
119500,[3664]
119530,"[5817, 5819]"
119540,"[865, 1147, 1280, 1739, 1950, 2247, 2248, 2252, 2253, 2254, 2255, 2260, 2261, 2263, 3664, 4335, 4487, 4548, 4609, 4846, 5156, 5727, 5916, 6259, 6493, 6573, 7040, 7042, 7043, 7298, 7314, 7341, 8322, 8573, 8626, 10253, 10588, 23314, 23327, 23743, 54796, 374654]"
119550,[]
119570,"[7314, 57822]"
119580,"[999, 1500]"
119600,"[860, 6261]"
119800,"[4010, 4524, 5307, 9775, 113189]"
119900,"[3248, 6578]"
120000,[]
120040,[]
120080,[5243]
120100,"[4311, 5336, 58484, 114548]"
120120,[]
120140,[1280]
120150,[]
120200,"[60, 71, 501, 3912, 5080, 5914, 6297, 7884, 22884]"
120240,[]
120300,"[5080, 6297, 7855, 10058, 64802]"
120330,[5076]
120430,"[5080, 6297, 7855, 10058, 10653]"
120433,[10413]
120435,"[472, 580, 999, 1027, 1495, 2052, 4436, 4437, 5795, 6224, 6597, 7518, 9156, 11200, 22909, 27030, 64218, 64332, 79728]"
120500,[]
120790,[710]
120970,"[24, 755, 778, 1261, 1406, 2652, 2978, 3000, 5956, 5961, 6103, 8754, 8842, 9094, 9364, 22926, 22999, 23093, 23746, 57096, 64218, 64802, 83394, 84839, 92211, 93589, 128338, 157657, 282809]"
121050,[2201]
121070,[]
121200,[3785]
121201,[3786]
121300,[1371]
121400,[]
121800,[29914]
121820,[7045]
121850,[200576]
121900,[7045]
122000,"[1296, 6935, 30813, 58495, 79977]"
122100,"[3850, 3859]"
122200,[7045]
122400,[1308]
122455,[]
122470,"[4297, 5885, 8243, 9126, 23476, 25836, 55209, 55869]"
122600,[6911]
122700,"[1548, 1559, 2158, 79001]"
122750,[]
122860,[50964]
122880,[5077]
123000,[56172]
123100,"[650, 860, 1947, 2077, 2146, 2260, 2263, 4091, 4330, 4488, 4745, 6938, 7291, 7545, 27241, 55764, 57539, 58499, 60529, 158326]"
123150,"[2260, 2263]"
123320,[859]
123400,"[216, 3119, 3822, 5621, 7280, 8360, 22926, 79644, 79974, 151507, 319101, 692157, 780851]"
123450,"[1501, 7015, 9037]"
123500,"[2077, 2260, 2263]"
123570,[341640]
123700,[2006]
123790,"[2260, 2263]"
123880,[]
124000,"[617, 54902]"
124080,[]
124100,[7157]
124200,[488]
124480,[526]
124500,[2706]
124900,"[1687, 1729, 4641]"
125000,[]
125250,[4976]
125310,"[4854, 5654]"
125350,[5745]
125370,"[1106, 1822, 3746, 4758, 5274, 5621, 7248, 7957, 9570, 10715, 10939, 26278, 54982, 56978, 57465, 84823, 378884]"
125400,"[1834, 9525, 51066, 64094]"
125420,[1834]
125480,[]
125490,"[1834, 51567]"
125500,[1834]
125520,"[421, 1312, 2138, 2812, 6239, 6899, 7290, 7353, 9632, 221037]"
125595,[3861]
125600,[]
125630,[30817]
125635,[30817]
125700,[551]
125800,"[359, 554, 5578]"
125850,[3172]
125851,[2645]
125852,[3630]
125853,"[111, 208, 355, 467, 488, 489, 596, 598, 635, 673, 718, 836, 841, 847, 875, 894, 1036, 1374, 1535, 1544, 1889, 1906, 1909, 1910, 1956, 2113, 2641, 2642, 2645, 2646, 2740, 2784, 2813, 2820, 2876, 2888, 2944, 3039, 3087, 3098, 3127, 3159, 3162, 3172, 3240, 3263, 3375, 3383, 3397, 3597, 3630, 3636, 3643, 3651, 3667, 3672, 3767, 3784, 3952, 3953, 3990, 4090, 4143, 4544, 4760, 4773, 4790, 4825, 4843, 4846, 4853, 4968, 5066, 5078, 5080, 5126, 5167, 5184, 5465, 5468, 5506, 5579, 5629, 5770, 5891, 5970, 6049, 6277, 6344, 6424, 6462, 6480, 6506, 6513, 6514, 6517, 6581, 6616, 6647, 6648, 6833, 6927, 6928, 6934, 7040, 7076, 7124, 7132, 7133, 7325, 7351, 7466, 8527, 8660, 9365, 9370, 9479, 9559, 9861, 10018, 10239, 10296, 10363, 10644, 10891, 11132, 22808, 22866, 23338, 23411, 26053, 26122, 26291, 51530, 54901, 55600, 56729, 56999, 59338, 60685, 63892, 79068, 80212, 80790, 83795, 83986, 84196, 113835, 116150, 129787, 132332, 136259, 145741, 157855, 169026, 169792, 221895, 283455, 388125, 406886, 406903, 406911, 406913, 406914, 406920, 406932, 406933, 406934, 406936, 406957, 406967, 406971, 406983, 406986, 406987, 406988, 406996, 406997, 407006, 407007, 407018, 407029, 407054, 407975, 442893, 442904, 442907, 493856, 494324, 494326, 494335, 574413, 574436, 574451, 619552, 664616, 693120, 693124, 693213, 693235, 100126313, 100126334, 100126351, 100302149, 100302150, 100302174, 100302197, 100302201, 100302232, 100302236, 100302246, 100302263, 100313886, 100422981, 100422991, 100616258, 100616323, 102465802, 102466251, 102466270, 102466739]"
126050,"[4604, 4621, 7136, 7140, 7169, 259232]"
126070,[]
126300,[]
126550,[166929]
126600,"[2202, 3075, 3426]"
126700,[3075]
126800,"[1000, 1123, 9935, 57167, 84570]"
126900,[]
126950,[83987]
127000,"[6905, 63901]"
127300,[6473]
127400,[103]
127500,[23328]
127550,[7012]
127700,[161582]
127750,"[177, 199, 1906, 2026, 2629, 2670, 3480, 3481, 3482, 3630, 3643, 4099, 4133, 4803, 4914, 4915, 6620, 6622, 6648, 7054, 8678, 10891]"
127800,[]
128100,[1861]
128101,[10382]
128200,[112476]
128230,"[2643, 6697, 7054]"
128235,[478]
128300,[]
128600,[]
128700,[]
128950,[]
129200,[56916]
129400,[8626]
129490,[10913]
129500,"[387, 2706, 3691, 9790, 10804]"
129550,[7012]
129600,[2200]
129750,[]
129900,[8626]
130000,"[1277, 1289, 1290]"
130010,[1290]
130020,[]
130050,"[1281, 91252]"
130060,"[1277, 1278]"
130070,"[11285, 126792]"
130080,"[715, 716]"
130090,"[1277, 1289, 1290]"
130100,[]
130600,[6708]
130650,"[1028, 3481, 3784, 10984, 64324, 283120, 105259599]"
130710,[]
130720,[4854]
130900,"[3694, 123041, 286077, 401138]"
131100,"[1026, 1027, 1030, 1031, 4221]"
131300,"[7040, 55764]"
131400,[]
131440,[5159]
131500,[]
131600,[]
131705,[1294]
131750,"[1294, 4312]"
131760,"[3691, 3852, 3861]"
131800,"[3691, 3852, 3861]"
131850,[1294]
131900,"[3691, 3852, 3861]"
131950,[5339]
131960,"[3852, 3861]"
132000,[1294]
132090,[57582]
132100,[]
132300,[]
132400,[1311]
132450,[1280]
132600,"[1499, 4595, 5017, 58495]"
132700,[1540]
132800,[7046]
132900,[4629]
133020,"[6335, 6336, 11280]"
133100,"[2056, 2057, 3039, 3043, 3091, 3717, 5313, 10019, 112398]"
133180,[2065]
133190,[6785]
133200,"[2531, 2697, 2707, 3889, 4014, 54795, 127534]"
133239,"[1630, 1956, 6049, 7048, 11178, 49860, 51741]"
133540,"[1161, 2067, 2074]"
133700,"[2131, 2132, 5781]"
133701,[2132]
133705,[]
133780,"[183, 1499, 4041, 8322, 79797]"
133900,[7547]
134000,[]
134500,"[2157, 2158]"
134600,"[1962, 2878, 6514, 6569]"
134610,[4210]
134750,[]
134780,[]
134900,[]
134934,[]
135100,[90]
135150,[201163]
135290,[324]
135300,"[5978, 6654, 64644]"
135400,[23461]
135500,"[526, 3756, 3782]"
135550,[]
135580,[]
135700,[55605]
135750,"[5307, 64327]"
135900,"[5977, 6594, 6595, 6597, 6598, 6601, 6605, 6659, 6664, 8289, 57492, 84295, 196528]"
135940,[]
136000,[56916]
136120,[3931]
136140,[10847]
136500,[340665]
136520,[5080]
136550,[107305681]
136570,[2464]
136630,[57609]
136680,[7490]
136760,"[257, 1947, 8092, 10265, 60529]"
136800,[1296]
136880,"[5959, 5961, 6010, 6017]"
136900,[7078]
137040,[]
137100,[23495]
137200,[3094]
137215,"[70, 123, 153, 154, 174, 186, 196, 213, 220, 229, 240, 308, 324, 328, 329, 332, 335, 374, 387, 472, 501, 595, 598, 627, 637, 645, 650, 655, 664, 759, 760, 841, 843, 857, 864, 960, 999, 1000, 1019, 1026, 1027, 1029, 1032, 1075, 1152, 1182, 1201, 1316, 1365, 1469, 1495, 1496, 1514, 1548, 1636, 1642, 1647, 1674, 1786, 1789, 1798, 1806, 1839, 1890, 1892, 1893, 1915, 1917, 1956, 2023, 2064, 2067, 2068, 2149, 2203, 2263, 2266, 2272, 2286, 2520, 2534, 2737, 2950, 3162, 3191, 3199, 3265, 3312, 3315, 3329, 3350, 3384, 3400, 3420, 3486, 3490, 3553, 3557, 3569, 3570, 3576, 3604, 3621, 3659, 3678, 3725, 3814, 3845, 3856, 3958, 3992, 4074, 4089, 4139, 4233, 4291, 4297, 4316, 4319, 4487, 4502, 4524, 4582, 4588, 4595, 4599, 4609, 4695, 4719, 4723, 4846, 4853, 4869, 4907, 5036, 5054, 5055, 5080, 5160, 5223, 5245, 5265, 5290, 5325, 5328, 5468, 5478, 5480, 5518, 5524, 5550, 5562, 5564, 5579, 5594, 5595, 5599, 5621, 5655, 5743, 5792, 5793, 5886, 5915, 5918, 5947, 5950, 5997, 6095, 6137, 6138, 6141, 6194, 6209, 6223, 6227, 6231, 6257, 6506, 6615, 6628, 6648, 6700, 6721, 6774, 6926, 7022, 7039, 7056, 7078, 7124, 7157, 7170, 7291, 7298, 7372, 7515, 7517, 7730, 8000, 8148, 8189, 8190, 8289, 8314, 8516, 8530, 8611, 8644, 8660, 8744, 8802, 8857, 8991, 9064, 9123, 9136, 9212, 9235, 9277, 9725, 9788, 9805, 10131, 10148, 10232, 10330, 10395, 10468, 10528, 10550, 10574, 11197, 11200, 23201, 23246, 25824, 26135, 26137, 26585, 27034, 27131, 27145, 27339, 28973, 28998, 29108, 29777, 29894, 30834, 50813, 51035, 51042, 51196, 51292, 51501, 51594, 51728, 51741, 53635, 54474, 54739, 54894, 55739, 55743, 56287, 56915, 57610, 58508, 59340, 64963, 79187, 79633, 79852, 80324, 80328, 81605, 83998, 84364, 84527, 84634, 84654, 84790, 84981, 90338, 116135, 125997, 131566, 245972, 553158, 100124700, 100128252, 100507056]"
137245,[]
137280,[]
137400,[]
137440,[5621]
137550,"[3265, 4157, 4893, 8314]"
137575,[]
137580,"[1106, 1814, 3067, 114798]"
137600,[5308]
137750,"[1545, 4653]"
137760,"[857, 858, 2296, 4653, 5743, 6311, 7159, 10133, 10587, 54499, 64778, 134430, 100048912]"
137800,"[90, 182, 324, 367, 546, 590, 648, 673, 861, 864, 902, 928, 1017, 1018, 1021, 1116, 1475, 1476, 1501, 1508, 1513, 1840, 1848, 1950, 1956, 2048, 2051, 2064, 2081, 2099, 2100, 2195, 2260, 2335, 2355, 2475, 2668, 2898, 2952, 2986, 3014, 3020, 3082, 3091, 3280, 3417, 3418, 3440, 3553, 3558, 3576, 3645, 3654, 3714, 3845, 4194, 4233, 4255, 4313, 4314, 4318, 4609, 4763, 4851, 4853, 4854, 4915, 5071, 5156, 5164, 5290, 5292, 5295, 5371, 5578, 5579, 5599, 5747, 5781, 5864, 5970, 6046, 6197, 6733, 7015, 7052, 7157, 7158, 7422, 7490, 7867, 8202, 8216, 8350, 8358, 8425, 8434, 8445, 8553, 8743, 8842, 9113, 9274, 9611, 10000, 10397, 10683, 10735, 23462, 23476, 23493, 23512, 23683, 26136, 26353, 26524, 51341, 51426, 51592, 51593, 51701, 55359, 55379, 55561, 57212, 57670, 57761, 60487, 65018, 65084, 65998, 79759, 83546, 90355, 138474, 150094, 159989, 169436, 346288, 387775]"
137920,"[3172, 6928]"
137940,[54345]
138000,[11146]
138500,"[54716, 153201, 340024]"
138800,"[9817, 23405]"
138900,[9429]
139090,"[8328, 23218]"
139210,[4089]
139300,[1588]
139320,[]
139393,[5376]
139400,[]
139450,[]
139600,[]
139900,[]
140000,[3209]
140300,"[716, 1493, 7038]"
140350,[3242]
140400,[]
140500,"[25, 182, 196, 859, 865, 1827, 1889, 1906, 1909, 2138, 2348, 2657, 2767, 2776, 2812, 3091, 3198, 3200, 4212, 4524, 4624, 4879, 5243, 5308, 5460, 6899, 7042, 7055, 7353, 7422, 8295, 9314, 9464, 9772, 9839, 10265, 10735, 23476, 25836, 27125, 55315, 55534, 64220, 84231]"
140600,[4148]
140700,"[3039, 3040, 3043]"
141000,[]
141200,"[1285, 1286, 1287, 7827]"
141300,[]
141500,[773]
141749,"[3043, 3047, 3048, 85349]"
141750,"[3039, 3040]"
141850,[]
141900,[]
142200,[]
142330,[6927]
142340,"[387, 1490, 1674, 2056, 2294, 2303, 2626, 2627, 3480, 3482, 3643, 4654, 5292, 6347, 6774, 7481, 7490, 23414, 53834, 56479, 158326]"
142400,[]
142410,"[43, 95, 210, 216, 238, 240, 242, 307, 317, 332, 353, 590, 822, 835, 949, 1265, 1381, 1410, 1508, 1509, 1612, 1938, 2034, 2064, 2321, 2475, 2705, 2886, 2944, 2950, 2952, 3035, 3313, 3315, 3329, 3440, 3566, 3569, 3570, 3596, 3778, 3855, 3856, 3882, 3897, 3945, 4074, 4233, 4286, 4585, 4771, 4968, 5037, 5058, 5162, 5230, 5290, 5443, 5546, 5728, 5743, 5816, 5970, 6261, 6423, 6513, 6526, 6648, 6921, 6927, 6928, 7030, 7052, 7157, 7248, 7428, 8028, 8242, 8314, 8407, 8633, 8738, 8743, 8790, 8821, 9045, 9370, 9745, 9817, 9820, 10397, 10404, 10950, 11214, 11236, 23042, 23224, 23532, 25844, 25953, 29072, 50944, 53353, 54790, 55193, 55367, 55745, 56776, 57731, 79026, 79444, 81562, 84433, 84925, 89795, 91661, 91662, 91752, 114788, 120892, 142685, 144132, 158584, 201163, 283092, 284013, 343930, 374393]"
142470,[]
142500,[]
142623,"[421, 1312, 5979, 9968, 25825, 442914]"
142669,[55325]
142680,[7132]
142690,"[5663, 23385, 55851]"
142700,[8200]
142900,"[6910, 57167]"
142910,[]
142945,[6469]
142946,[7050]
143050,[]
143095,[9469]
143100,"[1268, 1827, 2030, 2166, 2596, 2668, 3064, 4128, 4129, 4968, 5649, 6515, 9131, 51083, 51447, 56616, 140767]"
143200,"[1280, 1462, 5080, 7490]"
143400,"[6928, 9096, 25778]"
143465,"[412, 1137, 1141, 1268, 1312, 1813, 1815, 1816, 2245, 2911, 2915, 2917, 2918, 5789, 6531, 6869, 9969, 23036, 23152, 23284, 28964, 50632, 57412, 121278]"
143470,[1071]
143500,"[7361, 54658]"
143850,[]
143860,[771]
143870,[55811]
143880,"[1591, 6569, 9365]"
143890,"[19, 336, 337, 338, 345, 348, 1071, 2053, 2690, 3156, 3949, 3990, 4023, 5444, 5445, 10842]"
144010,"[19, 336, 337, 338, 345, 348, 1071, 3156, 3949, 3990, 4023, 5444, 5445]"
144110,[]
144150,[]
144200,"[3848, 3857, 3868, 57152]"
144250,"[356, 4023, 7391]"
144600,"[116519, 149998]"
144650,[116519]
144700,"[43, 95, 210, 216, 238, 240, 242, 307, 317, 332, 353, 472, 590, 657, 822, 835, 949, 1265, 1381, 1410, 1508, 1509, 1612, 1938, 2034, 2064, 2081, 2321, 2324, 2475, 2705, 2886, 2944, 2950, 2952, 3035, 3313, 3315, 3329, 3440, 3566, 3569, 3570, 3596, 3778, 3791, 3855, 3856, 3882, 3897, 3945, 4074, 4233, 4286, 4585, 4771, 4919, 4968, 5037, 5058, 5162, 5230, 5290, 5443, 5546, 5599, 5728, 5743, 5816, 5970, 6261, 6423, 6513, 6526, 6648, 6921, 6927, 6928, 7010, 7030, 7052, 7157, 7248, 7249, 7403, 7428, 8019, 8028, 8242, 8289, 8314, 8407, 8633, 8738, 8743, 8790, 8821, 9045, 9370, 9745, 9817, 9820, 10397, 10404, 10461, 10950, 11214, 11236, 22858, 23042, 23224, 23532, 25844, 25953, 29072, 50944, 53353, 53904, 54790, 55193, 55367, 55654, 55745, 55781, 56776, 57731, 65061, 65267, 79026, 79444, 81562, 84433, 84925, 85443, 89795, 91661, 91662, 91752, 114788, 120892, 142685, 144132, 158584, 201163, 283092, 284013, 343930, 374393]"
144750,[4041]
144755,[23516]
144800,[]
145000,"[846, 4221, 9247, 79577]"
145001,[79577]
145250,[4254]
145260,"[2778, 4306, 6337, 6338, 6340, 8675, 26249, 65125, 65266, 149775]"
145290,"[18, 1141, 5376, 6314, 7274]"
145400,[1947]
145410,[23384]
145420,[23384]
145500,"[118, 183, 185, 481, 1577, 1889, 2784, 4843, 4846, 5740, 8490, 50632]"
145600,[6261]
145650,[7068]
145680,[7276]
145700,[]
145701,[]
145750,"[116519, 149998]"
145900,"[1959, 2705, 4359, 5376, 5981, 23600, 57716]"
145980,"[846, 1175]"
145981,[2767]
146000,[2261]
146110,"[190, 558, 1082, 1586, 1588, 1848, 2260, 2488, 2796, 2798, 3952, 3953, 3972, 5424, 5617, 6866, 6870, 8822, 9723, 10011, 23767, 54756, 55315, 55636, 55703, 55717, 81848, 285025, 389549]"
146200,"[846, 5741, 9247]"
146255,[2625]
146300,[249]
146350,[]
146390,[]
146500,"[4985, 4988, 5243, 27235]"
146510,[2737]
146520,"[1041, 121391]"
146550,[55806]
146590,[3848]
146700,[2312]
146720,[]
146800,[3849]
146850,[]
147050,"[2206, 2208, 3565, 3566, 3572, 3586, 3596, 3606, 7941, 11005, 50615, 90865]"
147060,"[3458, 6774, 81704]"
147250,[6469]
147421,[10020]
147430,[85446]
147480,[5205]
147630,[389692]
147670,"[32, 154, 196, 367, 412, 718, 834, 948, 958, 968, 1363, 1489, 1956, 2688, 2778, 2878, 3159, 3162, 3164, 3290, 3483, 3485, 3630, 3643, 3667, 3684, 3767, 3952, 3953, 3990, 4160, 4360, 4846, 5295, 5360, 5465, 5468, 5562, 5563, 5573, 5728, 5770, 6347, 6414, 6517, 6648, 6720, 6721, 7124, 7494, 8013, 8660, 9332, 9370, 23411, 56729, 57761, 79661, 136259, 284207]"
147683,[]
147710,[]
147750,[57167]
147770,[]
147781,[]
147791,[2313]
147796,[]
147891,[9496]
147920,"[5906, 5908, 7403, 8085]"
147950,"[2253, 2260, 3730, 55636, 60675, 128674]"
148050,[29123]
148100,[]
148190,[5080]
148200,[114548]
148210,"[2706, 10804]"
148300,[30813]
148350,"[2706, 4574]"
148360,"[3848, 4359]"
148370,[1508]
148500,[79651]
148600,"[7373, 79719]"
148700,[1828]
148800,[2077]
148820,"[5077, 6591]"
148840,[3119]
149000,[55109]
149100,[]
149200,[2706]
149400,"[2741, 2743, 9152, 10243, 84896]"
149700,[3321]
149730,"[2255, 2261, 2263]"
150230,"[2131, 5602, 7227]"
150250,"[2317, 64412]"
150270,[]
150280,[]
150400,[80326]
150600,[1280]
150699,"[2099, 3624, 4088, 6422, 7249, 8091, 81029]"
150800,[2271]
150900,[]
151001,[23328]
151050,[9791]
151100,"[673, 1969, 3265, 3845, 4893, 5500, 5604, 5605, 5728, 5781, 5894, 5921, 5922, 6016, 6237, 6654, 6655, 8036, 8216, 10848, 22808, 144568]"
151200,[]
151210,[1280]
151380,"[641, 672, 1050, 1788, 2072, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 4297, 5888, 5889, 7516, 10459, 29089, 51119, 55120, 55215, 57697, 79728, 80169, 83990, 84464]"
151400,"[330, 472, 595, 596, 604, 673, 695, 921, 3500, 3569, 3662, 3676, 4524, 4609, 4794, 5027, 5290, 5336, 5366, 5423, 5527, 5743, 5934, 6209, 6427, 6850, 7037, 7157, 7307, 7421, 7514, 8233, 8302, 8600, 8792, 9855, 11073, 11262, 22806, 23451, 23547, 25797, 25865, 25913, 28444, 29125, 29949, 51176, 55289, 64506, 90427, 115761, 406935, 406937, 100048912]"
151590,[]
151600,[5333]
151623,"[1029, 4193, 7157, 11200]"
151660,"[208, 857, 3991, 4000, 5346, 5468, 63924]"
151800,[9927]
151900,"[5728, 8314]"
152200,[]
152445,[]
152700,"[306, 629, 639, 640, 712, 713, 715, 716, 717, 720, 721, 847, 946, 1191, 1380, 1401, 1445, 1493, 1773, 1776, 1777, 2113, 2212, 2213, 2215, 3117, 3123, 3565, 3569, 3586, 3593, 3654, 3663, 3684, 4204, 5133, 5617, 5743, 6696, 6775, 6932, 7015, 7100, 7128, 7292, 7332, 9145, 10019, 10125, 10318, 10320, 10666, 11277, 23274, 25780, 26191, 50615, 50619, 51135, 54887, 54899, 55024, 57661, 59067, 64135, 64805, 79932, 121260, 221895, 399909, 653361]"
152800,[]
152950,[3832]
153100,"[2324, 2624, 7424, 9620, 57165]"
153200,[]
153300,[]
153400,[2303]
153470,[]
153550,[6208]
153600,[4615]
153630,[]
153670,[2811]
153700,"[3617, 5961, 7439, 50939]"
153800,[24]
153840,[]
153870,[]
153880,"[4693, 7422]"
154020,"[486, 6928]"
154230,[]
154400,[10262]
154500,"[1909, 6949, 9533, 51082]"
154600,[]
154700,"[847, 875, 2200, 3915, 4053, 4313, 4318, 4843, 6647, 6648, 7048]"
154750,[]
154780,[1301]
154800,"[3162, 3815]"
154850,[]
155050,[]
155100,[4627]
155140,[]
155240,"[2100, 4914, 5979]"
